filename,filepath,bounding_boxes,xyz_positions
camcourt1_1513713912480_0.png,data/KS-FR-NANCY/24333/camcourt1_1513713912480_0.png,"[[0.9372859589041096, 0.4765981735159817, 0.03809931506849315, 0.11529680365296803], [0.822345890410959, 0.5054223744292238, 0.04452054794520548, 0.13184931506849315], [0.6825770547945206, 0.39412100456621, 0.061215753424657536, 0.11472602739726027], [0.6175085616438356, 0.3621575342465753, 0.040667808219178085, 0.1158675799086758], [0.6423373287671232, 0.2999429223744292, 0.030393835616438356, 0.0976027397260274], [0.4854452054794521, 0.2751141552511416, 0.03339041095890411, 0.11073059360730593], [0.08454623287671233, 0.5824771689497716, 0.034674657534246575, 0.11244292237442922], [0.5866866438356164, 0.3949771689497717, 0.03981164383561644, 0.11529680365296803], [0.5821917808219178, 0.4534817351598174, 0.0351027397260274, 0.12728310502283105], [0.7268835616438356, 0.5059931506849316, 0.04708904109589041, 0.13070776255707764], [0.7395119863013698, 0.4474885844748858, 0.03296232876712329, 0.12214611872146118], [0.4272260273972603, 0.651255707762557, 0.06592465753424658, 0.13812785388127855], [0.4227311643835616, 0.5724885844748858, 0.034674657534246575, 0.1267123287671233]]","[[1471.4659167953291, 783.2409401167938, -180.0], [1273.455057722499, 859.9306057290842, -180.0], [945.0024418788216, 470.5260528670542, -180.0], [804.8129408272163, 308.936609486479, -180.0], [819.6241597478981, 37.59441931807396, -180.0], [440.8773960937666, -132.04126057729263, -180.0], [-31.818221148905195, 1228.0547607337771, -180.0], [781.0576723532167, 479.44791835296746, -180.0], [816.5499101452555, 691.9878001155994, -180.0], [1097.6412790461923, 890.1304340930687, -180.0], [1099.9532068588312, 675.7076129800521, -180.0], [633.2396066948402, 1365.5248907646755, -180.0], [579.8857230057549, 1147.0040624329108, -180.0]]"
camcourt2_1513713912480_0.png,data/KS-FR-NANCY/24333/camcourt2_1513713912480_0.png,"[[0.8632277397260274, 0.4617579908675799, 0.041523972602739725, 0.11529680365296803]]","[[1192.5085929757533, 1382.395091413763, -180.0]]"
camcourt1_1513714472935_0.png,data/KS-FR-NANCY/24333/camcourt1_1513714472935_0.png,"[[0.6579623287671232, 0.2842465753424658, 0.021404109589041095, 0.11529680365296803]]","[[855.3938217542556, -92.76535635635992, -180.0]]"
camcourt2_1513714472935_0.png,data/KS-FR-NANCY/24333/camcourt2_1513714472935_0.png,"[[0.3912671232876712, 0.3984018264840183, 0.03339041095890411, 0.1267123287671233], [0.8336900684931506, 0.6301369863013698, 0.03724315068493151, 0.1324200913242009], [0.11622431506849315, 0.488013698630137, 0.033818493150684935, 0.11986301369863013], [0.5736301369863014, 0.2557077625570776, 0.028253424657534245, 0.10273972602739725], [0.6175085616438356, 0.2791095890410959, 0.03981164383561644, 0.091324200913242], [0.4304366438356164, 0.4492009132420091, 0.041523972602739725, 0.11187214611872145], [0.742722602739726, 0.454337899543379, 0.0410958904109589, 0.10730593607305935], [0.3615154109589041, 0.3972602739726027, 0.03724315068493151, 0.1232876712328767], [0.4526969178082192, 0.420662100456621, 0.026113013698630137, 0.11643835616438356], [0.4991438356164384, 0.3350456621004566, 0.05565068493150685, 0.15639269406392695], [0.5143407534246576, 0.3438926940639269, 0.02868150684931507, 0.11929223744292237], [0.3495291095890411, 0.3724315068493151, 0.06035958904109589, 0.09531963470319635], [0.4190924657534247, 0.4974315068493151, 0.03767123287671233, 0.1421232876712329], [0.8311215753424658, 0.4500570776255708, 0.029537671232876712, 0.125]]","[[357.60938908807657, 691.9515128828457, -180.0], [1287.613849555764, 1310.4266309854706, -180.0], [-62.75314060149776, 1151.107506530701, -180.0], [596.1246253600239, -14.629748250031298, -180.0], [714.9022360479184, 123.41411968213288, -179.99999999999977], [469.1285841294989, 912.7567686608932, -180.0], [1103.6338004489912, 810.9838378914487, -180.0], [289.13716170354655, 696.7771644267941, -180.0], [490.5719663755517, 771.5286154066466, -180.0], [510.5802328518671, 417.8671920896468, -180.00000000000023], [546.2267891513279, 423.23924993982155, -180.00000000000023], [301.4808447251794, 650.2920276731638, -180.0], [497.5000461602149, 1023.5995001625165, -180.0], [1229.6217184383056, 730.5790586657226, -180.0]]"
camcourt1_1513715033104_0.png,data/KS-FR-NANCY/24333/camcourt1_1513715033104_0.png,"[[0.4785958904109589, 0.4432077625570776, 0.04023972602739726, 0.12157534246575342], [0.5520119863013698, 0.5496575342465754, 0.0586472602739726, 0.11986301369863013], [0.6988441780821918, 0.4743150684931507, 0.055222602739726026, 0.1232876712328767], [0.6622431506849316, 0.4232305936073059, 0.02226027397260274, 0.12271689497716895], [0.715111301369863, 0.4283675799086758, 0.02011986301369863, 0.12157534246575342], [0.679152397260274, 0.6501141552511416, 0.030393835616438356, 0.12899543378995434], [0.0918236301369863, 0.5796232876712328, 0.027825342465753425, 0.1341324200913242], [0.5404537671232876, 0.329337899543379, 0.033818493150684935, 0.09817351598173515], [0.5117722602739726, 0.2882420091324201, 0.025256849315068493, 0.1095890410958904], [0.4437071917808219, 0.4697488584474886, 0.03981164383561644, 0.11301369863013698], [0.5160530821917808, 0.3881278538812785, 0.03638698630136986, 0.11301369863013698], [0.4280821917808219, 0.4375, 0.06934931506849315, 0.12271689497716895], [0.3848458904109589, 0.5388127853881278, 0.0410958904109589, 0.13013698630136986], [0.3043664383561644, 0.4617579908675799, 0.059075342465753425, 0.11529680365296803]]","[[602.4137094049815, 653.5517969749744, -180.0], [791.8857805684514, 1057.560158481067, -180.0], [1050.615127866229, 778.4839038157761, -180.0], [932.0434352743506, 563.4329612283814, -180.0], [1045.504851204157, 592.0208492062584, -180.0], [1072.0473588796626, 1343.3425380325034, -180.0], [-26.261431055695084, 1239.870740697098, -180.0], [618.1054208054998, 204.90317284001503, -180.00000000000023], [503.1846348892275, -62.46127520603022, -180.0], [567.7870872626142, 793.36163873349, -180.0], [624.1793531846096, 445.4357213268672, -180.0], [502.09261377381483, 643.5818338786316, -180.0], [464.4998505544082, 1022.8426079041146, -180.0], [218.67568762309406, 779.573914522532, -180.0]]"
camcourt1_1513715593221_0.png,data/KS-FR-NANCY/24333/camcourt1_1513715593221_0.png,"[[0.9509845890410958, 0.6649543378995434, 0.04323630136986301, 0.1324200913242009], [0.619220890410959, 0.271689497716895, 0.027825342465753425, 0.10616438356164383], [0.684931506849315, 0.2719748858447489, 0.028253424657534245, 0.09417808219178082]]","[[1507.9350709230926, 1351.4985760723962, -180.0], [753.5849240701975, -138.74176914830878, -180.0], [935.3313760218066, -130.27400337316158, -180.0]]"
camcourt2_1513715593221_0.png,data/KS-FR-NANCY/24333/camcourt2_1513715593221_0.png,"[[0.6134417808219178, 0.4389269406392694, 0.029965753424657533, 0.1449771689497717], [0.5802654109589042, 0.271689497716895, 0.020976027397260275, 0.10273972602739725], [0.7377996575342466, 0.4329337899543379, 0.03809931506849315, 0.10445205479452055], [0.5436643835616438, 0.4195205479452055, 0.04794520547945205, 0.11986301369863013], [0.4711044520547945, 0.4531963470319635, 0.06035958904109589, 0.12100456621004566], [0.5400256849315068, 0.3307648401826484, 0.040667808219178085, 0.10445205479452055], [0.3099315068493151, 0.531392694063927, 0.04708904109589041, 0.1278538812785388], [0.836472602739726, 0.6446917808219178, 0.04280821917808219, 0.13184931506849315], [0.6429794520547946, 0.2679794520547945, 0.02482876712328767, 0.09646118721461187], [0.5455907534246576, 0.24628995433789955, 0.023544520547945206, 0.10331050228310502], [0.1095890410958904, 0.4540525114155251, 0.023116438356164382, 0.11358447488584475], [0.4032534246575342, 0.4922945205479452, 0.04965753424657534, 0.13184931506849315], [0.2930222602739726, 0.6001712328767124, 0.0526541095890411, 0.14098173515981735]]","[[827.2736348913847, 729.718319266145, -180.0], [625.3322256582255, 61.75298460735121, -179.99999999999977], [1083.3865711692788, 739.363923803628, -180.0], [689.0310942938877, 732.0811839440385, -180.0], [566.5812594748154, 879.9943484860214, -180.0], [608.7296077220085, 367.5588665024661, -180.0], [336.81071914827953, 1207.9259189575578, -180.0], [765.9315813916714, 31.411486169427917, -179.99999999999977], [524.5554741498531, -65.3212192218607, -180.0], [-127.11693571871047, 1042.24820765903, -180.0], [467.0439007857167, 1035.3766892699527, -180.0], [354.1640592319436, 1407.3765086197277, -180.0], [1254.0564036758255, 666.4372314863267, -180.0]]"
camcourt1_1513715873312_0.png,data/KS-FR-NANCY/24333/camcourt1_1513715873312_0.png,"[[0.6590325342465754, 0.2851027397260274, 0.0389554794520548, 0.10787671232876712]]","[[856.1877337653074, -106.7665036679009, -180.0]]"
camcourt2_1513715873312_0.png,data/KS-FR-NANCY/24333/camcourt2_1513715873312_0.png,"[[0.4599743150684932, 0.6595319634703196, 0.03638698630136986, 0.13641552511415525], [0.8071489726027398, 0.2990867579908676, 0.03125, 0.10273972602739725], [0.4293664383561644, 0.24486301369863014, 0.021404109589041095, 0.10273972602739725], [0.2129708904109589, 0.3261986301369863, 0.02868150684931507, 0.08162100456621005], [0.6496147260273972, 0.283675799086758, 0.02868150684931507, 0.11301369863013698], [0.792166095890411, 0.3738584474885845, 0.034674657534246575, 0.1187214611872146], [0.616652397260274, 0.3624429223744292, 0.02696917808219178, 0.1141552511415525], [0.4413527397260274, 0.2930936073059361, 0.03424657534246575, 0.11015981735159817], [0.8358304794520548, 0.5436643835616438, 0.04323630136986301, 0.11815068493150685], [0.7467893835616438, 0.3935502283105023, 0.048373287671232876, 0.11358447488584475], [0.3966181506849315, 0.3418949771689498, 0.04323630136986301, 0.10273972602739725], [0.5554366438356164, 0.3690068493150685, 0.03638698630136986, 0.11929223744292237], [0.5783390410958904, 0.3242009132420091, 0.03767123287671233, 0.11643835616438356], [0.6915667808219178, 0.5125570776255708, 0.03981164383561644, 0.11757990867579908]]","[[692.2771677224018, 1506.3947127041833, -180.0], [1139.834538121896, 102.2721195711747, -180.0], [243.21752102758455, -21.406924471246384, -180.00000000000023], [-122.38291477785151, 460.3292305389741, -180.0], [779.7732172409835, 65.5285654627387, -180.00000000000023], [1111.698009609412, 433.0775478995324, -180.0], [775.6730314651909, 464.43322294624113, -180.0], [332.68704581374186, 201.57191597977908, -180.0], [1243.2030161361217, 1072.0542433305418, -180.0], [1039.4165123336447, 540.8579029220973, -180.0], [335.42109696814396, 480.9381574907916, -180.0], [666.2244352627667, 491.74730172551244, -180.0], [662.9174707467055, 270.58424182483304, -180.00000000000023], [1032.447747655094, 1009.6162998055561, -180.0]]"
camcourt1_1512743636959_0.png,data/KS-FR-GRAVELINES/29582/camcourt1_1512743636959_0.png,"[[0.8565924657534246, 0.5653538812785388, 0.05393835616438356, 0.11472602739726027], [0.9762414383561644, 0.3119292237442922, 0.04323630136986301, 0.0976027397260274]]","[[1319.1872767535694, 1148.3976635598747, -180.0], [1434.5176060646247, 1006.5248327340578, -180.0]]"
camcourt2_1512743636959_0.png,data/KS-FR-GRAVELINES/29582/camcourt2_1512743636959_0.png,"[[0.9863013698630136, 0.5898972602739726, 0.0273972602739726, 0.1204337899543379], [0.4190924657534247, 0.4032534246575342, 0.0273972602739726, 0.11815068493150685], [0.4644691780821918, 0.4192351598173516, 0.032534246575342464, 0.12157534246575342], [0.9227311643835616, 0.3142123287671233, 0.03638698630136986, 0.09417808219178082], [0.703125, 0.339041095890411, 0.05008561643835616, 0.10844748858447488], [0.898972602739726, 0.5139840182648402, 0.046232876712328765, 0.1067351598173516], [0.3266267123287671, 0.5870433789954338, 0.04195205479452055, 0.1569634703196347], [0.4081763698630137, 0.4751712328767123, 0.0449486301369863, 0.13641552511415525], [0.6782962328767124, 0.2942351598173516, 0.027825342465753425, 0.08162100456621005], [0.7097602739726028, 0.259703196347032, 0.023972602739726026, 0.09360730593607305], [0.13227739726027396, 0.54337899543379, 0.03595890410958904, 0.11757990867579908]]","[[371.0104923268236, 773.1802956877923, -180.0], [492.8464276499276, 813.2367627128222, -180.0], [1339.0104961402378, 259.0035296292631, -180.0], [875.0497647606296, 396.5465161839709, -180.0], [513.0319517754397, 1321.6169328065594, -180.0], [467.8337389229846, 1004.9187369460644, -180.0], [796.077122964617, 235.37428764862761, -180.0], [805.1685956755553, -65.07081881547947, -180.0], [96.18107133411286, 1350.0535668790287, -180.0], [544.3605208550061, 1227.8206801687884, -180.0], [450.81224766625746, 970.4062487083609, -180.0]]"
camcourt1_1512743997024_0.png,data/KS-FR-GRAVELINES/29582/camcourt1_1512743997024_0.png,"[[0.3028681506849315, 0.4703196347031963, 0.05179794520547945, 0.12442922374429223], [0.4993578767123288, 0.4115296803652968, 0.07148972602739725, 0.1312785388127854], [0.533818493150685, 0.3396118721461187, 0.05736301369863014, 0.09474885844748858], [0.5654965753424658, 0.4352168949771689, 0.0779109589041096, 0.11358447488584475], [0.7589897260273972, 0.4934360730593607, 0.052226027397260275, 0.14554794520547945], [0.553082191780822, 0.3912671232876712, 0.0410958904109589, 0.13184931506849315], [0.1618150684931507, 0.5773401826484018, 0.05565068493150685, 0.1478310502283105], [0.7694777397260274, 0.5428082191780822, 0.04238013698630137, 0.16666666666666666], [0.7268835616438356, 0.3013698630136986, 0.03595890410958904, 0.1050228310502283], [0.4409246575342466, 0.2948059360730594, 0.039383561643835614, 0.08961187214611872], [0.6742294520547946, 0.2345890410958904, 0.018835616438356163, 0.08789954337899543], [0.3236301369863014, 0.3144977168949772, 0.0351027397260274, 0.08561643835616438], [0.5768407534246576, 0.6823630136986302, 0.06549657534246575, 0.1569634703196347], [0.7290239726027398, 0.23858447488584475, 0.030821917808219176, 0.09018264840182648], [0.770333904109589, 0.24143835616438356, 0.029537671232876712, 0.08904109589041095]]","[[288.65125073209015, 1116.0393425428927, -180.0], [563.3840599858592, 806.9785294128242, -180.0], [505.09816505063884, 555.855060746354, -180.0000000000001], [689.4893946264971, 906.8279651574132, -180.0], [1086.7120676579366, 962.9646549009963, -180.0], [633.8176159070388, 709.6432271996644, -180.0], [215.29781480125735, 1427.2981780968194, -180.0], [1141.6467880593673, 1064.7451353820443, -180.0], [900.1001450796399, 250.7411098764751, -180.0], [211.31354435650314, 360.08812380808695, -180.0], [666.3127067011387, -116.09671607588598, -180.0], [-73.14457432137715, 530.4046484684702, -180.0], [964.5374404270844, 1441.74199721255, -180.0], [824.8134955433691, -96.95261018357814, -180.0], [930.4339689536047, -76.5195593889789, -180.0]]"
camcourt2_1512743997024_0.png,data/KS-FR-GRAVELINES/29582/camcourt2_1512743997024_0.png,"[[0.7506421232876712, 0.2702625570776256, 0.027825342465753425, 0.09417808219178082]]","[[939.1740642260531, 14.752952515612378, -180.0]]"
camcourt1_1512744357050_0.png,data/KS-FR-GRAVELINES/29582/camcourt1_1512744357050_0.png,"[[0.6830051369863014, 0.4349315068493151, 0.04922945205479452, 0.13470319634703196], [0.8127140410958904, 0.358162100456621, 0.033818493150684935, 0.11472602739726027], [0.6956335616438356, 0.22517123287671234, 0.025684931506849314, 0.08162100456621005], [0.7461472602739726, 0.2405821917808219, 0.02482876712328767, 0.0884703196347032]]","[[931.0977164814213, 814.8019178188122, -180.0], [1137.8933459866146, 484.8481640517507, -180.0], [707.970941893907, -179.35204917172223, -180.0], [881.7733940858442, -81.55540477543263, -180.0]]"
camcourt2_1512744357050_0.png,data/KS-FR-GRAVELINES/29582/camcourt2_1512744357050_0.png,"[[0.382277397260274, 0.4509132420091324, 0.04195205479452055, 0.10388127853881278], [0.4794520547945205, 0.3764269406392694, 0.0351027397260274, 0.09531963470319635], [0.2684075342465753, 0.4589041095890411, 0.03339041095890411, 0.1187214611872146], [0.2228167808219178, 0.5462328767123288, 0.047517123287671235, 0.12557077625570776], [0.594820205479452, 0.3184931506849315, 0.048373287671232876, 0.09474885844748858], [0.729666095890411, 0.53824200913242, 0.06549657534246575, 0.158675799086758], [0.7960188356164384, 0.3804223744292237, 0.03210616438356165, 0.11929223744292237], [0.7412243150684932, 0.3336187214611872, 0.0449486301369863, 0.09874429223744292], [0.12350171232876712, 0.5633561643835616, 0.0449486301369863, 0.12442922374429223], [0.8852739726027398, 0.3013698630136986, 0.045376712328767124, 0.08333333333333333], [0.7371575342465754, 0.2654109589041096, 0.031678082191780824, 0.09931506849315068]]","[[446.72090823507324, 987.0545038177613, -180.0], [503.5020395176157, 675.4937273545643, -180.0000000000001], [161.90394362542656, 1036.057543653966, -180.0], [282.9433388238158, 1307.3289363249798, -180.0], [654.00646119866, 352.8910960903995, -180.0], [1107.6379419827226, 1051.8288936619495, -180.0], [1127.2756285306077, 565.7174424335467, -180.0], [1020.0771223668949, 386.9450316474081, -180.0], [120.6741935152213, 1388.0797988389793, -180.0], [1303.5819226169551, 205.87992256276175, -180.0], [872.5055495038578, -0.5155187131922503, -180.0]]"
